id,location_id,published_date,rating,helpful_votes,text,title,trip_type,travel_date,user.username,user.user_location.name,owner_response.title,owner_response.text,owner_response.author,owner_response.published_date,subratings.0.localized_name,subratings.0.value,subratings.1.localized_name,subratings.1.value,subratings.2.localized_name,subratings.2.value,subratings.3.localized_name,subratings.3.value,subratings.4.localized_name,subratings.4.value,subratings.5.localized_name,subratings.5.value
1043895688,17165609,2025-12-27T16:34:52Z,5,0,"A fantastic hotel with friendly staff, conveniently located close to the city center and the Tatra National Park. I highly recommend it!",Nice hotel,Family,2025-12-31,czarnyjakubleszek,"Wroclaw, Lower Silesia Province, Southern Poland",Owner response,"Dear Guest,
Thank you very much for your kind words! We’re thrilled that you enjoyed your stay and appreciated our location and friendly staff. Your recommendation means a lot to us.
We hope to see you again.
Best regards,
Patrycja Front Office Team",Zakopane Recepcja,2026-01-11T03:36:16Z,Value,5.0,Rooms,5.0,Location,5.0,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0
1043362907,17165609,2025-12-22T11:10:56Z,2,0,Nice hotel with very very very rude waitresses.cannot understand why such a hotel allows such employees to adverse impaxt its brand. Not recommending it.,"Very rude personnel except the recepionists, the waitress were one of the ruddest persons ever met.Cannot understand wh",Couples,2025-12-31,FarAway52840985398,,Owner response,"Dear Guest,
Thank  you very much for your opinion. We are sorry that your experience did not meet your expectations and appreciate you bringing this to our attention.
If there is anything else we can assist you with, please feel free to contact us.
Kind regards,
Patrycja Front Office Team",Zakopane Recepcja,2026-01-11T03:35:08Z,Value,3.0,Rooms,4.0,Location,3.0,Cleanliness,4.0,Service,1.0,Sleep Quality,3.0
1038287729,17165609,2025-11-09T03:48:30Z,5,0,"Overall the hotel is fine, everything works and is beautiful. Only the wear and tear of the floor in the room and restaurant is visible. Also, there could be free parking.",Holiday,NONE,2025-11-30,Gintarasleo,Vilnius County,Owner response,"Dear Guest,
Thank you for your feedback! We’re glad you enjoyed your stay and appreciate your comments about the floors and parking — we’ll keep them in mind for future improvements.
We hope  to see you again.
Best regards,
Patrycja Front Office Supervisor",Zakopane Recepcja,2025-11-11T09:52:54Z,Value,5.0,Rooms,5.0,Location,5.0,Cleanliness,5.0,Service,4.0,Sleep Quality,4.0
1035381498,9808341,2025-10-18T12:57:03Z,5,0,"My family and I motored to the Lagos hotel from Cracow in about 2 hours. The hotel was just a 5 minute walk away from the main street in downtown Zakopane. The walk was a pleasant surprise  through a small park. 
The staff at the hotel could have not been more pleasant. The rooms were immaculate and well maintained. 
The breakfast was superb and had a great variety of food with a great atmosphere.
The only problem was the weather, as it rained most of the time. As Zakopane is in the Tatra mountains the rain made it cold and dreary. We were so cold when we went out to eat and see the sights that when we returned to the hotel it was so warm and pleasant in our hotel room. 
My whole family and I had a great time and we all highly recommend this hotel as it is very warm and welcoming to guests.
The best thing about this hotel is that it is not on the Main Street and therefore very warm and quiet. For a family who will cherish and appreciate a good hotel that is quiet, this is the best place to go for the rest that people need after a long day of entertainment and shopping along the main streets. 
My entire family wants to thank the hotel staff for their hospitality and when we return to Zakopane we will definitely be returning to your hotel again. Thank you for your hospitality.",Family members holiday,Family,2025-10-31,drpeplow,"Des Plaines, Illinois",,,,,,,,,,,,,,,,
1023879699,9808341,2025-08-11T17:36:07Z,4,0,"Perfect location, great restaurant.  The beds were comfortable, and the use of the spa was a plus.  We appreciated the on-site parking, although there was a small fee.  The hotel is older but has been tastefully upgraded.  We were within walking distance of hiking trails and the busy retail street, but far enough away to enjoy quiet at night.  It was a short cab ride to the bus/train station.",Perfect location for us in Zakopane,NONE,2025-07-31,Escape682670,,Owner response,"Dear Guest,

Thank you so much for taking the time to share your kind feedback!

We are delighted to hear that you enjoyed our central yet peaceful location, the comfort of our beds, and the relaxing experience at our spa. It is also great to know that our on-site parking and restaurant added to the convenience and enjoyment of your stay.

We appreciate your mention of the tasteful upgrades made to our historic hotel—maintaining its charm while ensuring modern comfort is very important to us. Being close to both nature and the lively retail area is something many guests value, and we're glad it made your stay even more enjoyable.

We hope to have the pleasure of welcoming you back soon!

Warm regards,
Reception",Magdalena Futyma-Fudala,2025-10-13T01:59:27Z,Value,4.0,Rooms,4.0,Location,5.0,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0
1017588292,9808341,2025-07-11T03:26:06Z,3,0,"This is an old hotel that has been lovingly refurbished. Access to reception is via a stair case. I could see no wheel chair access. The rooms are airy but there is no obvious air conditioning. The beds are soft and comfy. There is no safe or refrigerator. The TV is new and has a large range of channels. The channel list provided bears only a vague resemblance to actuality. There is no BBC World service.  The bathroom is spacious. The hot water is very good. 

The hotel provides a terrace on floor 3 but the bar is not open. The restaurant on the ground floor is good.",A very nice place to stay but without all mod cons,Couples,2025-07-31,571DavidB571,"Bruce, Canberra, Australian Capital Territory",Owner response,"Dear Guest,

Thank you for taking the time to share your detailed feedback following your recent stay with us.

We are pleased to hear that you appreciated the charm of our building, as well as the comfort of the beds, the spacious bathroom, and the quality of the hot water. We're also glad you enjoyed our ground-floor restaurant.

We also value your constructive comments. We have entrence for the wheel chair and elevator also.

We take note of your comments regarding the absence of air conditioning, a safe, and a refrigerator in the room, and we’ll review how we present this information to ensure clarity for future guests. We’ll also look into updating the TV channel guide so it better reflects the current selection.

Thank you again for your helpful observations. We hope to welcome you back soon.

Warm regards,
Reception",Magdalena Futyma-Fudala,2025-10-13T02:07:52Z,,,,,,,,,,,,
1007976552,9808341,2025-05-17T11:38:25Z,4,0,"Very good hotel, with a wonderful breakfast, staff was nice and helpful,the room was good, the bathroom is a bit small, but it was enough for us,overall, I recommend it.
I was only there for 2 nights and it was a shame, free parking, close to the city center

Andrzej from Poland",VERY GOOD HOTEL,Family,2025-04-30,Andrzejopas,"Gorzow Wielkopolski, Lubusz Province, Western Poland",Owner response,"Dear Guest,

Thank you so much for your lovely review and for recommending our hotel!

We are delighted to hear that you enjoyed your stay with us — especially the breakfast, our helpful staff, and the convenient location close to the city center. It’s also great to know that you appreciated the free parking.

While the bathroom was a bit compact, we are glad it met your needs and that the overall experience was positive. We agree — two nights go by quickly, and we truly hope to welcome you back for a longer stay next time!

Warm regards,
Reception",Magdalena Futyma-Fudala,2025-10-13T02:10:19Z,Value,5.0,Rooms,4.0,Location,5.0,Cleanliness,4.0,Service,5.0,Sleep Quality,5.0
1055892670,7332037,2026-04-08T21:09:29Z,5,1,"We spent the New Year’s Eve days at the Aries Hotel.  Hotel is grand.  I think what sticks out is its spa and pool area and the restaurant “experience”.  Location paramount as well.  Pool and spa is exceptional.  There are two hot tubs (Jacuzzi) outside and if it snows, creates an unbeatable experience.  Spa grounds are kept to high standards.  There are dry sauna, wet sauna areas.  Very relaxing just to spend the time in each.  My wife and I used their spa services.  Again, high end, profesional, relaxing.  
Location is noteworthy.  Place is walking distance away from the train station.  It is also by the main passage that’s filled with restaurants and shops.  
Let’s talk about food.  Breakfast is an experience here.  Food items are high end, selected, premium.  I live half of my life at the world brand hotels and can speak with experience that the breakfast time here is above average.  That alone is worth the stay.
We have celebrated the New Year’s celebrations here at their venue.  The night left a lasting experience with my wife and our friends.  Chef had summoned raw fresh oysters for an appetizer.  There was lobster bisque.  Scallops were available.  Language was plentiful. Again, I’ve experienced Michelin style restaurants in New York and Singapore.  Zakopane and Aries Hotel will compete easily with them all. Yes, there was a steak.  So thick, it resembled a cube.  Bravo to chef.",Ideal place for New Year’s in Poland,Couples,2026-01-31,tomekc333,"Detroit, Michigan",,,,,Value,5.0,Rooms,5.0,Location,5.0,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0
1051290932,7332037,2026-02-27T09:49:12Z,5,1,"Fabulous hotel. 

We had a problem with our room but the staff did everything to sort it.  I had phoned them to enquire regarding rooms to sleep 2 adults and 2 children and was told that the sofa bed size in the aries suite and the grand aries suite were identical and only difference was the floor size.  I was reassured that in both the sofa bed would be plenty big enough for 2 children aged 8 and 10.  The room we were allocated on arrival had a tiny sofa bed in it, barely bigger than a single bed.  I immediately asked about availability of a roll-out bed (assuming they all had same sofa bed as I had been told) and was told this was not available that evening but they would try in the morning.  Kids had an uncomfortable night's sleep.  Next morning asked again and they said they would move our room.  The new room was of similar floor space but had a proper double sofa bed. Kids slept comfortably for the remaining 4 nights. 

Hotel immaculately clean.  Rooms well appointed. Decent showers.  Excellent breakfast, lots of choice and all very tasty.  Lovely pool area. Pool itself too cold for me but nice outdoor hot tubs. 

Location is great.  Just a few hundred metres from the main shopping street.  Its around a 25-30 minute walk to Snowlandia, probably 10 minutes to the funicular to Gublowka.  Free parking on site.  Car park slightly annoying as have to buzz each time and not answered particularly promptly. 

Staff all very helpful - advised on where to go sledging and other activities. 

Not the cheapest in the area but we very much enjoyed our stay and I would definitely go back if going back to Zakopane.",Great hotel.,Family,2026-02-28,MoonsterUK,,,,,,Value,4.0,Rooms,5.0,Location,5.0,Cleanliness,5.0,Service,5.0,,
1046526596,7332037,2026-01-18T13:42:00Z,5,1,"Really cannot fault this hotel. Our room was on the smaller side but perfect for what we needed it for. Hotel is immaculately clean, comfortable beds. We availed of the breakfast on 3 mornings. Coming from Ireland, we are not used of the continental breakfast however we found something we enjoyed. The hot breakfast wasn’t to our taste but again, that is no fault of Aries hotel. 
The pool/thermal suite is lovely and clean. The two outdoor hot tubs are great after a day skiing. 
The hotel is in a great location, just off the Main Street in Zakopane, a short 10 minute walk to the Funicular. We will definitely return should we visit Zakopane again and will definitely recommend to our friends and family.",Perfect stay,Couples,2026-01-31,katie6202,"County Mayo, Western Ireland",,,,,,,,,,,,,,,,
1050038004,277663,2026-02-17T09:23:32Z,2,1,"This was my 6th stay at the hotel and it might have been the last one. They are expanding and building a huge aqua park within the hotel premises, which once finished will be great BUT
I paid 1,500 pln per night in the hotel and was exposed to heavy machinery and construction noises from 6am in the morning all the way till 10pm. Non stop noise! No mention of it at the check it by the hotel staff, paid extra for room with a view of the Tatra Mountains and got extra noise with my money instead!
The construction will continue till the 2028, just saying… really disappointed!",Noisy construction site!,Family,2026-02-28,Y8910OYelak,,,,,,,,,,,,,,,,,
1004583633,277663,2025-04-27T14:02:31Z,4,1,"A gorgeous room with a balcony that looked out to the valley and Tatra Mountain range!  Very comfortable and it was quiet, especially with noise from the outdoor pool ended when they covered it up at 2000 hours. The chair cushion slipped out when getting up and there were food crumbs galore underneath!  Needs better cleaning, but otherwise, everything else was fine.",A lovely stay in a hotel with a magnificent view!,Family,2025-04-30,TamaraK821,"Indialantic, Brevard County, Florida",,,,,,,,,,,,,,,,
992172697,277663,2025-02-04T05:26:06Z,5,0,"This was my third visit to Zakopane and I was very pleased. First time visiting this hotel and I loved it.
The room was rennovated recently and it was very big and clean. I really love the design they are going for - it looks luxurious and modern while maintaining the old polish vibe.
The breakfast was very nice a lot to choose from, dinner was worse for me I wasn't very happy with it but I am a picky eater so don't let this discourage you.

The kids play area/room was very spacious and they have something for kids of all ages... for the older ones they have xboxes. The only thing that would make it even better is if it was open during dinner as well se we could take turns watching my nephew while the other ones eat.

The spa was great, many saunas and steam rooms and they were open till 10pm. I really like the idea of the outdoor pool but as it was autumn while we visited it was closed (maybe next time)",Amazing stay with family,Family,2024-10-31,m_hofericova,"London, England",,,,,Value,5.0,Rooms,5.0,Location,5.0,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0
1043679301,1743726,2025-12-25T16:37:29Z,1,0,Be very careful when booking this apartments we ended up being sent to a completely different block of apartments that were not shown in the advertisement very outdated and stunk of stale smoke. Only facilities were a microwave and hob unable to cook many meals so ate out for all fortunately we were lucky enough to do so. Reception were very unhelpful over the weekend but great on checking out,False advertising,Family,2025-12-31,amiew990,,Owner response,"Szanowna Amie, 

Dziękujemy za opinię o naszym apartamencie.
Pozwoli Pani, że ustosunkujemy się do Pani zdania.
Rezerwacji dokonała Pani przez pośredników i być może ktoś przedstawił Pani inną ofertę.
Nasze apartamenty usytułowane są w dwóch lokalizacjach na tej samej ulicy Makuszyńskiego. Apartamenty z balkonami w Willi Bystra, oraz reszta naszych apartamentów w Willi Motylek. Dokonała Pani rezerwacji w Apartamencie z 2 sypialniami i balkonem oraz widokiem na góry w Willi Bystra i dokładnie taki apartament został Pani przydzielony. Mieszkanie przed Pani przyjazdem było wyremontowane. Odnowione zostały ściany oraz parkiet. Jednak nie może być mowy o żadnym stęchłym dymie. W mieszkaniu nie ma możliwości palenia. Ogrzewanie jest geotermalne i nie ma urządzeń generujących dym. Jest również zakaz palenia wyrobów tytoniowych i papierosów elektronicznych, a także kadzidełek itp. Aneks kuchenny jest wyposażony we wszystkie  potrzebne sprzęty, między innymi kuchenkę z czterema palnikami, lodówkę, zmywarkę, kuchenkę mikrofalową, naczynia, sztućce, szklanki, garnki, patelnie, za których pomocą można przygotować sobie posiłki. Nasza recepcja działa zdalnie i jest chętna do wszelkiej pomocy, jednak nie otrzymaliśmy od Pani żadnych uwag podczas pobytu.
Informacja, że jest to fałszywa reklama jest nieprawdziwa. Wszystkie zdjęcia, opisy apartamentów, i cała nasza prezentacja są autentyczne i doskonale oddają stan faktyczny.
Z pozdrowieniami
Obsługa ApartArt Zakopane",Weronika Nodzyńska,2025-12-30T13:35:40Z,,,,,,,,,,,,
998531491,1743726,2025-03-17T08:44:41Z,5,0,"An amazing place for a mountain retreat! Perfectly located—just a short walk from Krupówki, yet in a peaceful and quiet area. We got an apartment with a breathtaking view. The room itself was really spacious and clean. The staff was wonderful—friendly, always helpful, and welcoming. Fast and reliable WiFi was a big plus, as well as the secure parking, which made everything even more convenient. Highly recommended!",Highly Recommended! Stunning Views & Great Location!,Friends getaway,2025-03-31,600katarzynac,,,,,,Value,5.0,Rooms,5.0,Location,5.0,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0
1035486864,12000203,2025-10-19T07:23:00Z,5,0,Perfect place! Very good location! Good food and service! Very nice and warm staff. Definitely a place where you want to come back!,Best place!,Couples,2025-10-31,kristines986,,,,,,Value,5.0,Rooms,5.0,Location,5.0,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0
1026726197,12000203,2025-08-26T03:02:08Z,5,0,"Wonderful room, very hospitable staff. It looked exactly like it did in the photos. There was also a view of the mountains from the bedroom. A quiet place. Close to the hiking trail to Nosal. There was also an excellent restaurant nearby with fantastic food and atmosphere at a reasonable price. The hotel breakfast was very good, with a wide selection, fresh and tasty salads, and even cheesecake for breakfast!

Translated with DeepL.com (free version)",Charming Stay with Excellent Dining and Hiking Access,Family,2025-08-31,Explore22960903561,,,,,,Value,5.0,Rooms,4.0,Location,4.0,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0
821885414,12000203,2021-12-13T09:41:26Z,5,1,"Cosy hotel in beautiful Zakopane. The views were breathtaking, the receptionist was sweet and helpful. I recommend you book a room with balcony and mountain view, you will not be disappointed. 

Slightly out of the central area, but we already knew about that and it was made very clear when booking that it is not close to the centre, it was only a 30 minute walk to Krupowki and about 8 minute drive by (very cheap) taxi. That being said, it is very close to the skiing resort 2-5 minute walk.",Breathtaking,Couples,2021-12-31,lynne929,"Birkirkara, Island of Malta",,,,,,,,,,,,,,,,
990061826,21164553,2025-01-21T12:03:47Z,1,0,"Apartment was very clean and neat, kitchen fully equipped. We enjoyed the atmosphere and were quite happy with it despite of communication lack. Apartment wasa cold when we checked in and there was no option to regulate the temterature. Most likely they enable heating from their side, it produces loud noise from time to time but we were not complaining abiut it 
Very DISAPPOINTED with hotel administration 
As can happen to anyone, we forgot some shopping on the terrace outside. Staff did not answer phone calls though they ususally answered immediately before, as we have contacted them before making reservation 
In total we lost our almost 100 Euro shopping, they  told us they threw packed and fresh items away, what usually is reported to LOSTandFound department in each hotel. 
As mentioned, none of the phone calls has been answered, only 1 sentence per email. It is considered as fraud. What if you forget your brand new jeans and in a couple of hours you get message that they threw it away. Graudulent staff, no respect  unfortunately 
Please note, what you are paying for, it is far NOT CHEAP",Non Professional,Family,2025-01-31,IrynaS246,Vienna,,,,,Value,4.0,Rooms,4.0,Location,4.0,Cleanliness,4.0,Service,1.0,Sleep Quality,2.0
987903388,21164553,2025-01-06T06:05:16Z,1,0,"I usually never write review on hotel if service is bad. But this time it is disappointment of the YEAR!!!
Our group of people stayed in hotel from 28.12.24-2.12.2025. We had 2 reservations.
My family stayed in Royal penthouse on third floor. it cost around 800 EUR/ day. Super expensive for received service!!! We were 2 adult 2 kids. 

Review of our experience ar the hotel:
1) It is not hotel it is more like Airbnb  apartment.

2) When we arrived hotel reception girls was arrogant, unpolite. If I remember right reception girls name was DARJA- most unkind and arrogant person in my hotel experience!!!  While she was checking in us, she was eating the same time. And when we asked about breakfast menu, she threw it on the table to us as if we were pigs!

3) In apartment in shower there was no shower gel, we asked to fill it up. In our stay 5(days) they did not have time to fill up.

4) In bathroom there was NO shower gels, shampoo, soap, flip flops. Went to supermarket buy shower gel and we are staying in ROYAL PENTHHOUSE!!! :DDD

5) There is no room cleaning during all stay!!

6) If you need an additional pillowcase and bedsheet, it is for an addition cost!

7) In reception when I asked about slippers, they offer only for additions money!

8) breakfast is like you stay in hostel for 50.00 EUR/day! They bring to your room doors and leave on the floor. You cannot choose anything by yourself.

7) everything for ADDITION cost!

For such price 800.00 EUR/DAY,  these small things  is a must have!!!

Recomendation: PLEASE NEVER CHOOSE this hotel!! 

We have traveled a lot and stayed in different hotels, but this was hostel level at a luxury hotel price!!",The worst service ever seen for super expensive price. Not recommend to stay here!,Family,2024-12-31,546kasparsk,,,,,,Value,1.0,Rooms,2.0,Location,2.0,Cleanliness,1.0,Service,1.0,Sleep Quality,2.0
904550535,21164553,2023-07-21T10:05:34Z,1,0,"The hotle refuse to refund our monthly for 3 nights because they said its nonrefundable but its unfair we used it only for one night at least if they are good the will deduct half the price 

Thier is very bad smell in the kitchen
The view of the room was terrible underconstruction is in progress",They only need to take money other hotles will suggest some other arrangment,Family,2023-07-31,haB2576LN,,,,,,Value,1.0,Location,1.0,Service,1.0,,,,,,
854670447,21164553,2022-08-17T11:07:45Z,5,0,"The apartment was clean and pretty, underground parking very comfortable and safe. Location quite near the hiking tracks and the spa had swimming  pool with multiple massage spots, sauna, humid and IR rooms. I do recommend this aparthotel.","Clean, new, nice spa, good location",Family,2022-08-31,MildaP2,"Kaunas, Kaunas County",,,,,,,,,,,,,,,,
882078233,505389,2023-03-13T16:31:54Z,1,0,"Whoever can, avoid the place! Room is not cleaned, you sleep in used bedding, you ask for a replacement, and they gave you another used bedding, which was full of hair and stains. Disgusting. Puritan place. The bath is small, you can not turn around in it. Wifi keeps dropping you down, you can't make a call in a room because the signal goes away, you have to go down the street. In the evenings, the restaurant under the hostel is very loud, the people on the street also do not let a person relax. For them, cleaning is exhausted by emptying the garbage in the bath once a week. You get a piece of toilet paper and distribute it for days.",Disgusting place!! Avoid!! No cleaning!!,Friends getaway,2023-02-28,671yx,,,,,,,,,,,,,,,,,
763393782,505389,2020-08-06T14:10:13Z,1,0,Deafening music till early morning sleeping in this hotel is mission impossible!!!  Do  yourself a favour and book elsewhere so many better hotels just 5 minutes walk from main street... I spent sleepless and very frustrating night waiting for a nightmare to end but it did not and when i finally went down to reception to complain the only reaction i got was total hostility Customer service to match the style of the hotel Rock bottom,Avoid at all cost!,NONE,2020-08-31,ElzaKinski,,,,,,Value,1.0,Rooms,1.0,Service,1.0,,,,,,
747408573,505389,2020-02-24T17:20:46Z,1,0,"If you want to sleep, this is not your hotel  .
There is a  sport restaurant downstairs,  full of people, who shouting at late night.
The concierge incapable to insure your repose. Don't stay here, go another place !",Terrible  hotel,Family,2019-12-31,Mariana650812,,,,,,,,,,,,,,,,,
741596145,505389,2020-01-27T13:53:15Z,4,0,"This is the third time we have stopped here. Considering the location the hotel is real value for money. You do get what you pay for and it is a balance of a fabulous location for the town itself and very dated rooms. The Sportsman bar below is great, reasonable prices, £1.80 for a pint of beer and around £6 for a burger. Not noticed on previous trips but there was some early morning noise (1am to 4am) from the town. However, this is not a show stopper for me and plan to return next year. For skiing we used the Bialka resort which is ideal if you are not seasoned skier. For transport, we used a gentleman named Pawel. He has an 8 seater and provides a very reasonable, flexible and reliable service and would use again. He also provides transport from the airport. His contact details are +48 880 670 198",Skiing ,Friends getaway,2020-01-31,MarkB769,"Newcastle-under-Lyme, Staffordshire, England",,,,,,,,,,,,,,,,
998559612,8704659,2025-03-17T12:24:59Z,5,0,"Great location, about a 10 min walk from Kuprowki street. However, the highlight of our stay was the friendly and helpful staff that was readily available to help us. The apartment was spacious for our family of 3; clean and modern aparthotel that I hope to come back to",Excellent aparthotel in a great location,Family,2025-03-31,Rushman1,"Surat, Surat District, Gujarat",,,,,,,,,,,,,,,,
963116321,8704659,2024-08-04T06:11:28Z,4,0,"It was great to stay in the hotel, the location is near most of the attractions.

Comments:
- Well decorated apartment, I booked the largest one, number 4 its located on the ground floor, which is 54m. It had 2 bedrooms and a foldable sofa bed in the living room plus 1 toilet.
- Garage parking in the basement for free.
- 7 minutes walk to the city centre.
- Friendly staff and the lady in the reception are supportive.
- Small pool in the hotel with a jacuzzi and sauna.
- Cleaning is not included it costs 100 PLZ per request.
- Free towels daily if needed.",Great place in the heart of Zakopane,Family,2024-08-31,Khalaqi,"Abu Dhabi, Emirate of Abu Dhabi",,,,,,,,,,,,,,,,
884654408,8704659,2023-04-03T09:45:06Z,5,0,"Very beautiful hotel and close to city center! Also views are amazing. Rooms were clean, there is everything you need for your stay. And stuff was friendly, very helpful.  We will definately come back! Thank you very much!",Very beautiful stay!,Couples,2022-11-30,FromLiepaja,"Zakopane, Lesser Poland Province, Southern Poland",,,,,Value,5.0,Location,5.0,Service,5.0,,,,,,
884533414,8704659,2023-04-02T12:30:17Z,5,0,"Worth staying, with excelent location and professional service. We spent a weekend in coozy room, close to city center and various atractions. Cleanliness was great and free parking was a nice bonus. I would definitely want to come back here.","Clean, fresh and well placed",Couples,2023-03-31,kuzz666,"Otwock, Mazovia Province, Central Poland",,,,,,,,,,,,,,,,
1040409369,17634606,2025-11-26T08:07:00Z,2,0,"Rarely seen such unfriendly treatment of customer. I used to stay in this hotel regularly for business. This time I did experience really a treatment that is in my eyes not acceptable if service and customer care is high in your agenda. I had reserved two nights, but could only stay one for professional reasons, instead of accepting cancellation for the 2nd night, they charged the 2nd night fully as well. And not only that they made me pay two nights in their underground parking, even if I left after one night! Unfortunately I did not realize on time as I did not check the bill. So their priority seems more on making cash and not customer satisfaction. Also the room did not really meet my criteria (see pictures). Bad experience-so be aware before staying there what you can expect- there is also other hotels, in town -less modern- but where people are much more friendly.",Customer orientation not something to expect from them,Business,2025-11-30,Maxi2850,Zurich,,,,,Value,1.0,Rooms,2.0,Location,4.0,Cleanliness,3.0,Service,1.0,Sleep Quality,4.0
1005839401,17634606,2025-05-04T12:20:03Z,5,0,"We stayed at the Hampton by Hilton in Kalisz, Poland from May 2nd to May 4th, 2025 with my wife and son, and it was a wonderful experience. The hotel offers great accommodation — clean, modern, and very comfortable rooms that made our weekend stay truly relaxing. The location is also very convenient, close to the city center and key attractions, which made it easy for us to explore Kalisz. The breakfast was excellent, with a wide variety of fresh, tasty options to suit everyone’s preferences. The service was friendly, professional, and always helpful, which added to the positive atmosphere of the hotel. I highly recommend visiting this hotel for a family weekend or a short city break — it’s a perfect choice in Kalisz.",Great place to stay in Kalisz,Family,2025-05-31,almus75,Ukraine,,,,,Value,5.0,Rooms,5.0,Location,5.0,Cleanliness,4.0,Service,4.0,Sleep Quality,5.0
961819670,17634606,2024-07-27T03:18:22Z,5,0,Almost perfect hotel. Fantastic location in old factory building in center of Kalisz. Rooms are big enough and very comfortable. Breakfast is even more then you can expect in Hampton. There is small bar but closing at 10pm that is not good. Few nice restaurants just in front of the hotel,Almost perfect,Business,2024-07-31,739dominikm,"Gdansk, Pomerania Province, Northern Poland",,,,,,,,,,,,,,,,
833635465,3645102,2022-04-06T15:32:30Z,5,0,"I stayed for a night in this hotel, and everything was very good! The camera was clean and very comfortable. In the morning there is a nice complete breakfast, optimal way to start the day! Finally, the receptionist was very helpful in giving me great suggestions for where to eat dinner in the surrounding, many thanks for that as well! If passing by Kalisz again, I’ll definitely come back.",Nice and comfortable stay,Business,2022-04-30,lucapF1642SE,"Kongens Lyngby, Lyngby-Taarbak Municipality, Copenhagen Region, Zealand",,,,,,,,,,,,,,,,
516371262,3645102,2017-08-22T15:02:04Z,4,0,"On first seeing the hotel I was disappointed at how small the grounds were. I thought it didnt look as lovely as photos depict. However, once inside it was cosy and small but grand. The staff were so helpful and really pleasant always. Our room was small but clean. Breakfast was really good, including pancakes made fresh to order.
Really cannot fault the experience. Homely and friendly. Would definitely stay again.",Long weekend,Friends getaway,2017-08-31,409elizabethi,,,,,,,,,,,,,,,,,
494013168,3645102,2017-06-18T13:56:06Z,2,4,I spent 5 nights at the hotel and luckily I just slept there. I stayed with my daughter who is 9 year old. We had two single beds which were very small even for a single bed. My daughter kept falling out of bed because they were so small. The cleaning person didn't do very good job and we have to ask for our room to be cleaned. And even then the cleaning person only did the bed. The breakfast was ok. Very basic. Not to much of anything. No fruits. No dark bread. Nothing special really. Location OK but in Kalisz wherever you stay location is OK as it is small city. Wouldn't stay again in this hotel. ,Not so good,Family,2017-06-30,mrsEharding,"Rottingdean, East Sussex, England",,,,,,,,,,,,,,,,
379860261,3645102,2016-06-05T06:11:27Z,5,0,"Nice, clean, play area for little ones. Situated next to the park and 10min walk from shopping centre. 20min walk to city centre.
Service very friendly and attentive. Breakfast really tasty with good choice. Shame that restaurant it's close before 3.30pm and mondays :l Overall Can't fault it! :D",Great little hotel with good service,Family,2016-06-30,822ewelinas,"Edinburgh, Scotland",,,,,,,,,,,,,,,,
1056285704,17649381,2026-04-12T05:35:22Z,5,0,"I would like to express my sincere appreciation for the wonderful experience I had during my stay at your hotel.
From the moment I arrived, everything was handled with great care and professionalism. The atmosphere was warm and welcoming, the rooms were clean, comfortable, and well-maintained, and every detail reflected your dedication to quality and guest satisfaction.
A special thank you to Mr Ziemko , for creating such a lovely place. Your attention to detail and personal touch truly make a difference and set this hotel apart.
It was truly a pleasure staying at your hotel, and I will gladly recommend it to others. I look forward to returning again in the future.
Thank you once again for your outstanding hospitality.
Kind regards, Alex",Your stay feels like you're at home,Family,2026-04-30,Curious41079097239,,,,,,Value,5.0,Rooms,5.0,Location,5.0,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0
738726190,17649381,2020-01-12T15:43:22Z,5,1,"I highly recommend this place.

I wanted to book an allergic friendly room. This one turned out to be not only an allergic friendly but also on a global/ european level.   

The place is located in the citi center, very close to the old town. It combined the best features of a hotel and apartament. The room was cleaned everyday nad new sets of coffee and tea provided. There was a safe in the room and a desk.

 ",Global / european standard   ,Couples,2019-06-30,kmi_zl,"Warsaw, Mazovia Province, Central Poland",,,,,,,,,,,,,,,,
689240908,17649381,2019-07-13T12:10:13Z,5,0,"Honestly we were over the moon when we realized that the quality of the apartment is better in real live than on photo. Quite small and cosy, but well designed,  ergonomic apartment located in real city center. We could recommend it without hesitation for a romantic weekend or for a business trip ( there is a comfortable desk where you can put your laptop)",Really good apartment in a rather average town.,Business,2019-06-30,Herrborass,"Warsaw, Mazovia Province, Central Poland",,,,,Location,5.0,Service,5.0,Sleep Quality,5.0,,,,,,
